CustomerID,Recency,Frequency,Monetary
18221,22,5,1041.6100000000001
18222,93,1,443.0
18223,5,14,6484.54
18224,264,1,158.95000000000002
18225,3,12,5509.120000000001
18226,44,11,5228.050000000001
18227,218,1,93.75
18228,57,2,779.9
18229,12,20,7276.9
18230,9,7,2810.1999999999994
18231,192,5,2083.2699999999995
18232,82,4,592.97
18233,326,1,440.0
18235,72,3,1796.4800000000002
18236,30,6,882.24
18237,3,5,987.1000000000001
18239,219,5,1561.6100000000001
18240,46,1,422.58000000000004
18241,10,17,2073.09
18242,72,4,2232.4900000000002
18245,7,7,2567.0600000000004
18246,24,2,596.0999999999999
18248,123,2,804.02
18249,17,1,95.34
18250,310,1,349.27000000000004
18251,87,1,4314.72
18252,51,2,526.6700000000001
18255,89,1,103.3
18257,39,8,2337.6300000000006
18259,25,3,2338.6000000000004
18260,173,6,2643.2
18261,43,2,324.24
18262,140,1,149.48
18263,26,3,1213.1599999999999
18265,72,2,801.5100000000001
18268,134,1,25.5
18269,366,1,168.6
18270,38,2,283.15000000000003
18272,3,6,3078.58
18273,2,3,204.0
18274,30,1,175.92000000000002
18276,44,1,335.8599999999999
18277,58,1,110.38
18278,74,1,173.89999999999998
18280,278,1,180.6
18281,181,1,80.82
18282,8,2,178.05
18283,4,16,2094.88
18287,43,3,1837.2800000000002
